engine,fee_mult,slippage_bps,delay_bars,leverage,mmr,funding_per_8h,total_trades,win_rate_pct,total_return_pct,max_drawdown_pct,final_equity,total_fees_paid,total_funding_paid,liquidations,results_path
futures,1.0,1.0,2,5.0,0.005,-0.0001,166,74.09638554216868,-64.10565849013817,-97.07258136173029,3589.434150986183,3641.3507547325153,326.8914413493168,1,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip1bps_delay2_lev5_mmr0p005_fundm0p0001\results.json
futures,1.0,3.0,1,5.0,0.005,-0.0001,166,77.71084337349397,-64.23978085377347,-98.95085071950392,3576.021914622654,31202.984419509605,2966.565052476435,2,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip3bps_delay1_lev5_mmr0p005_fundm0p0001\results.json
futures,1.0,3.0,2,5.0,0.005,-0.0001,166,73.49397590361446,-77.58697608417314,-97.23724051049624,2241.3023915826857,3353.912518476102,302.808980374448,1,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip3bps_delay2_lev5_mmr0p005_fundm0p0001\results.json
futures,1.0,5.0,1,5.0,0.005,-0.0001,166,77.10843373493977,-75.18979416697722,-99.07941144041862,2481.020583302278,24505.671282863812,2263.9613147727646,2,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip5bps_delay1_lev5_mmr0p005_fundm0p0001\results.json
futures,1.0,5.0,2,5.0,0.005,-0.0001,166,72.89156626506023,-85.04785107847394,-97.84792831567441,1495.2148921526066,3106.8166394031373,275.8358510239729,1,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip5bps_delay2_lev5_mmr0p005_fundm0p0001\results.json
futures,1.25,0.0,1,5.0,0.005,-0.0001,166,77.71084337349397,-62.778923282248435,-98.93555108911664,3722.107671775157,39920.27885461372,3060.1991925997004,2,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip0bps_delay1_lev5_mmr0p005_fundm0p0001\results.json
futures,1.25,0.0,2,5.0,0.005,-0.0001,166,74.09638554216868,-68.19430696312827,-97.21782193005801,3180.5693036871726,4397.175655148929,313.40933429756655,1,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip0bps_delay2_lev5_mmr0p005_fundm0p0001\results.json
futures,1.25,1.0,1,5.0,0.005,-0.0001,166,77.71084337349397,-66.19547941007784,-99.0027800228719,3380.4520589922154,38405.147159999666,2903.049948967377,2,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip1bps_delay1_lev5_mmr0p005_fundm0p0001\results.json
futures,1.25,1.0,2,5.0,0.005,-0.0001,166,74.09638554216868,-71.36807041241897,-97.29602183937509,2863.1929587581026,4267.8173877386225,302.66961100272215,1,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip1bps_delay2_lev5_mmr0p005_fundm0p0001\results.json
futures,1.25,3.0,1,5.0,0.005,-0.0001,166,77.71084337349397,-72.12350567848289,-99.1249308827197,2787.6494321517116,35618.82806733723,2619.0414277453146,2,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip3bps_delay1_lev5_mmr0p005_fundm0p0001\results.json
