engine,fee_mult,slippage_bps,delay_bars,leverage,mmr,funding_per_8h,total_trades,win_rate_pct,total_return_pct,max_drawdown_pct,final_equity,total_fees_paid,total_funding_paid,liquidations,results_path
futures,1.5,0.0,2,3.0,0.005,0.0,166,74.09638554216868,209.48476446703256,-58.396261520409084,30948.47644670326,10976.940742564442,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip0bps_delay2_lev3_mmr0p005_fund0\results.json
futures,1.5,1.0,1,3.0,0.005,0.0,164,78.04878048780488,1542.3849790490233,-61.99590771861333,164238.49790490235,47663.15361188326,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip1bps_delay1_lev3_mmr0p005_fund0\results.json
futures,1.5,1.0,2,3.0,0.005,0.0,166,74.09638554216868,190.89404201337717,-58.597074725192314,29089.404201337715,10601.20647043509,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip1bps_delay2_lev3_mmr0p005_fund0\results.json
futures,1.5,3.0,1,3.0,0.005,0.0,164,78.04878048780488,1363.2263513071143,-62.40422606016773,146322.63513071142,44319.61396694447,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip3bps_delay1_lev3_mmr0p005_fund0\results.json
futures,1.5,3.0,2,3.0,0.005,0.0,166,73.49397590361446,120.56410003665192,-58.996294456524055,22056.410003665194,9464.673185327305,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip3bps_delay2_lev3_mmr0p005_fund0\results.json
futures,1.5,5.0,1,3.0,0.005,0.0,164,77.4390243902439,1075.1066037404457,-62.80868281724914,117510.66037404456,37261.713716231956,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip5bps_delay1_lev3_mmr0p005_fund0\results.json
futures,1.5,5.0,2,3.0,0.005,0.0,166,72.89156626506023,73.52267232213319,-63.80228456300434,17352.26723221332,8390.985812803985,0.0,0,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip5bps_delay2_lev3_mmr0p005_fund0\results.json
futures,1.0,0.0,1,5.0,0.005,0.0,166,77.71084337349397,-48.093724074050456,-98.63283902641645,5190.627592594954,36262.91878771754,0.0,2,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip0bps_delay1_lev5_mmr0p005_fund0\results.json
futures,1.0,0.0,2,5.0,0.005,0.0,166,74.09638554216868,-55.94413932898155,-96.90192684263398,4405.586067101845,3856.455685256306,0.0,1,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip0bps_delay2_lev5_mmr0p005_fund0\results.json
futures,1.0,1.0,1,5.0,0.005,0.0,166,77.71084337349397,-52.847833981680246,-98.71896722253119,4715.216601831975,34803.48180047827,0.0,2,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip1bps_delay1_lev5_mmr0p005_fund0\results.json
